Customer ID,Claim History,Previous Claims History,Credit Score,Driving Record
44507,3,3,613,Major Violations
68307,1,3,681,Accident
91471,2,1,768,Clean
2367,4,3,832,DUI
34870,3,1,672,Major Violations
65892,5,2,563,DUI
41529,0,3,751,Clean
67888,4,1,514,Accident
74884,3,0,501,Clean
36868,0,1,534,Major Violations
52966,4,0,639,Major Violations
19300,5,1,733,Accident
7629,4,3,844,Accident
11240,5,3,658,Clean
92866,3,2,794,DUI
46091,0,1,737,Accident
96752,0,1,580,Accident
81780,3,1,840,Clean
55989,5,3,586,Major Violations
90306,3,3,511,Clean
7251,3,3,560,Accident
51840,3,1,618,DUI
81602,0,1,522,DUI
47968,1,2,558,Major Violations
71229,4,3,813,DUI
94674,0,2,823,Clean
86660,1,1,637,Accident
55407,4,0,695,Minor Violations
86835,3,3,582,Clean
96079,4,3,542,Clean
70649,2,1,728,DUI
53679,1,1,553,Accident
65549,0,1,620,Major Violations
17815,0,0,724,DUI
3396,4,1,606,Clean
15909,0,3,583,DUI
76075,3,1,815,Major Violations
29676,4,1,798,Clean
67845,2,1,816,Clean
28616,3,3,840,Minor Violations
41212,2,3,562,Minor Violations
31484,0,1,803,Minor Violations
11981,1,1,525,DUI
69468,5,3,804,Clean
60991,5,2,558,Clean
50072,3,3,674,Minor Violations
10713,3,0,600,Clean
88451,4,0,518,Major Violations
76845,0,2,701,DUI
67334,2,3,675,Minor Violations
91696,3,2,638,Accident
11182,0,3,836,Clean
67523,1,3,734,Clean
26684,4,1,793,Minor Violations
85484,0,0,850,Major Violations
36105,2,1,736,DUI
13649,2,1,729,DUI
65895,3,2,694,Clean
13899,2,3,649,Major Violations
32338,0,2,838,Clean
96009,2,2,510,Clean
66195,1,3,521,Major Violations
46590,0,2,598,Clean
36567,0,3,558,Major Violations
22290,3,1,653,Clean
69724,4,1,691,DUI
34020,0,2,513,Clean
73534,0,3,566,Clean
19377,4,1,782,Accident
55943,5,1,536,DUI
72815,0,1,756,Major Violations
33127,3,1,559,Major Violations
27129,3,1,551,Major Violations
27991,3,1,577,Major Violations
82349,0,3,843,DUI
33125,0,3,805,Minor Violations
50629,5,3,579,Major Violations
4834,3,1,683,Clean
45441,2,1,576,Clean
36504,0,1,563,Accident
87855,4,1,807,DUI
56077,1,1,515,DUI
45821,1,0,733,Minor Violations
51220,5,2,633,Clean
23718,1,1,645,DUI
77920,3,1,626,Clean
83005,4,1,552,Clean
84165,0,2,574,Minor Violations
82879,4,0,769,Clean
75691,5,0,635,DUI
47230,4,3,567,DUI
67033,3,3,624,Major Violations
24215,4,1,527,Minor Violations
87195,0,3,643,Major Violations
67592,2,3,528,Major Violations
36158,0,2,662,Clean
26866,0,1,724,Major Violations
25725,0,0,652,Minor Violations
2574,0,1,703,Major Violations
55034,0,2,810,Clean
87085,5,1,749,Accident
93018,1,1,822,Accident
44404,1,1,738,Clean
74682,0,2,844,Clean
89041,3,2,673,DUI
51182,4,1,768,DUI
60527,2,1,547,Clean
65480,2,2,721,Major Violations
34166,4,1,510,Minor Violations
95175,5,1,635,Accident
2745,1,3,601,Major Violations
34003,4,0,700,Major Violations
89683,5,3,543,Minor Violations
34481,0,1,616,Major Violations
42595,0,2,538,Clean
57366,3,3,562,Clean
47112,4,3,828,Minor Violations
36388,0,1,540,DUI
28000,3,2,767,Clean
85513,4,3,547,DUI
78173,4,3,719,Clean
13094,3,0,843,Major Violations
72058,4,0,750,Major Violations
81021,5,3,565,DUI
38949,4,2,816,DUI
1178,4,1,669,Clean
77231,3,1,544,Clean
2163,0,1,582,DUI
63888,1,0,813,Minor Violations
86105,4,0,668,Clean
4224,5,1,647,Minor Violations
12908,4,0,662,Major Violations
68820,5,3,744,DUI
12350,3,2,617,Major Violations
37295,5,2,564,Clean
33081,0,3,616,Clean
67879,3,1,734,DUI
14703,5,2,683,Major Violations
20398,4,1,723,DUI
95961,1,0,561,Major Violations
25887,1,0,653,Clean
88141,5,3,520,Major Violations
14824,5,1,763,Minor Violations
69771,4,2,676,Major Violations
80323,2,1,758,Major Violations
45572,4,3,661,DUI
49392,4,2,598,Clean
26484,2,1,563,DUI
78021,5,2,612,Clean
80692,2,2,691,Accident
10992,0,1,669,Accident
23240,1,3,803,Clean
21166,5,0,523,Clean
49232,0,3,839,Minor Violations
14576,3,1,663,Clean
89809,4,2,784,DUI
23771,5,1,588,Clean
51026,3,0,732,DUI
21003,5,0,826,Clean
10527,5,0,584,Clean
88700,0,3,541,DUI
80883,5,0,773,Clean
54831,0,2,625,Clean
74360,3,2,800,Clean
80682,3,1,732,DUI
80524,4,0,764,Clean
68692,3,1,505,Minor Violations
1342,0,3,716,Accident
29772,2,0,582,DUI
9127,3,2,812,Minor Violations
26332,0,3,715,Clean
75097,5,1,634,Major Violations
74854,5,1,818,Major Violations
39128,3,0,513,Clean
86266,1,2,550,DUI
73854,2,1,655,Clean
87124,4,1,653,Clean
3401,4,1,530,Accident
35520,1,2,557,DUI
41595,1,1,625,Accident
47341,5,1,814,Accident
63673,2,1,810,Minor Violations
66513,4,0,542,Major Violations
77802,1,3,646,Major Violations
17816,0,3,716,Accident
62129,5,2,549,Major Violations
93079,4,3,840,Clean
87487,5,2,647,Accident
88609,4,1,549,Minor Violations
19710,0,2,716,Clean
65681,1,1,713,DUI
77435,0,1,563,Accident
43304,5,0,722,Accident
78045,3,1,666,Clean
74374,4,3,704,DUI
47430,4,1,614,Minor Violations
19282,1,2,711,Clean
19210,1,1,805,Minor Violations
59857,2,2,764,Minor Violations
31603,4,1,793,Clean
84695,5,1,776,DUI
17845,0,1,707,Major Violations
66176,3,1,546,Major Violations
79455,1,3,772,Clean
62385,4,3,553,Clean
69503,3,0,794,Accident
3463,3,3,728,Major Violations
78646,4,1,584,Clean
63576,5,0,593,Minor Violations
80042,1,2,797,Clean
34729,4,2,546,Major Violations
10435,3,3,714,Clean
62904,3,3,714,Accident
85519,1,3,767,DUI
34471,0,0,619,Clean
30886,4,3,544,Clean
91177,5,3,831,Major Violations
55965,4,3,744,Major Violations
64342,4,1,838,Minor Violations
40758,3,1,568,Major Violations
77350,4,3,663,Clean
33114,3,2,788,Major Violations
89203,0,0,612,Accident
28670,3,1,544,Minor Violations
63671,5,3,528,Accident
56602,0,1,834,Major Violations
64700,2,0,739,Clean
91313,4,0,587,Accident
79186,3,2,567,Clean
10377,1,2,732,Accident
80051,2,2,726,Major Violations
20982,5,3,583,Minor Violations
27751,3,3,532,Clean
68207,5,1,801,Clean
4003,2,1,670,Major Violations
63211,3,0,598,Accident
68137,3,2,677,Accident
97223,5,0,712,Major Violations
67962,4,3,798,DUI
74844,1,1,585,DUI
17924,2,1,801,Major Violations
39859,0,1,836,Clean
56359,3,3,635,Clean
4428,1,3,741,Minor Violations
43917,1,1,687,Minor Violations
35096,1,0,806,Clean
29236,5,1,684,Clean
11130,0,1,545,Minor Violations
3191,2,0,744,Clean
67177,0,3,581,DUI
62211,4,2,800,Accident
52681,3,1,641,Major Violations
55458,4,0,513,DUI
22342,4,0,651,Clean
61066,4,3,587,Accident
2913,3,1,717,Clean
90290,3,0,809,DUI
12480,0,2,603,Minor Violations
70502,3,3,801,Major Violations
73489,5,1,707,Clean
48614,1,2,658,Major Violations
75363,1,2,558,DUI
72772,3,1,512,DUI
38498,4,1,625,DUI
45163,5,3,619,Accident
48330,0,3,719,DUI
70886,5,1,644,Major Violations
96043,5,1,797,Accident
11777,1,0,741,Minor Violations
46207,4,1,831,Clean
64794,4,1,651,Major Violations
26742,4,0,585,Major Violations
40696,4,0,739,DUI
62082,4,3,661,DUI
56049,3,3,761,Major Violations
50144,3,0,519,Clean
31778,4,3,648,Clean
87674,5,2,733,Accident
83223,1,2,558,DUI
62157,3,1,581,Accident
74069,0,3,720,Clean
8939,2,3,719,Major Violations
957,1,3,576,Clean
16430,3,1,667,DUI
43199,3,1,632,Clean
89214,5,1,758,Major Violations
34543,3,0,506,Major Violations
51605,5,1,627,Clean
9697,1,0,502,DUI
44778,2,2,645,Clean
67359,4,1,526,DUI
77367,2,1,506,DUI
46179,2,0,677,Accident
72653,0,2,738,Accident
79770,2,1,710,Major Violations
61568,0,2,515,DUI
78097,2,1,825,Accident
2809,0,1,551,Clean
9330,3,1,533,Major Violations
70975,5,0,727,Minor Violations
63546,1,3,750,Clean
46755,2,0,698,Minor Violations
34569,5,1,675,Accident
94357,3,1,718,Clean
22778,4,1,801,Major Violations
68174,3,0,723,DUI
2394,1,0,683,Minor Violations
90143,2,1,718,Major Violations
85066,4,2,508,Clean
98408,2,1,660,Clean
88593,3,3,577,Accident
36129,0,3,613,Accident
46099,4,3,718,Clean
5138,4,2,844,DUI
63703,1,2,558,Accident
12146,4,3,546,Minor Violations
4819,5,2,766,Major Violations
67649,0,1,839,Clean
26237,0,3,793,Accident
44675,3,3,778,Clean
44335,3,1,664,Minor Violations
61415,2,3,682,Clean
74414,4,3,848,DUI
10649,4,2,762,Major Violations
30381,1,2,759,Accident
64689,5,3,653,Major Violations
71022,0,2,807,DUI
11841,4,3,581,DUI
90683,4,3,738,Minor Violations
55731,1,1,840,DUI
36520,0,1,743,Major Violations
59882,4,3,814,Accident
13604,0,3,548,Major Violations
88623,2,3,730,DUI
80561,0,2,653,Minor Violations
92017,2,2,636,Clean
15588,2,2,530,DUI
1061,1,3,704,Accident
44264,4,1,732,Minor Violations
38338,0,3,815,DUI
57465,3,2,552,Major Violations
86324,5,3,569,Clean
50394,4,2,525,Major Violations
72294,4,2,569,Major Violations
45692,0,1,508,Accident
49103,4,3,577,Major Violations
25972,4,2,555,Clean
3827,3,0,840,Major Violations
73558,3,1,633,Major Violations
74094,5,3,752,Minor Violations
71894,3,0,635,Clean
78274,1,2,757,Major Violations
68057,0,3,705,Clean
65932,3,0,804,Accident
70875,5,1,764,Clean
86463,4,1,544,Clean
35363,0,1,784,DUI
97678,1,3,804,Accident
68671,3,3,583,DUI
10195,4,0,506,Minor Violations
85875,4,2,588,DUI
74211,5,1,502,Minor Violations
61977,2,3,614,DUI
76034,0,2,641,Minor Violations
67417,5,0,633,Major Violations
2013,4,3,538,Clean
42646,1,3,736,Clean
86713,3,2,617,Major Violations
52139,4,2,666,Clean
61183,1,2,646,Minor Violations
36855,1,3,640,Clean
88194,3,3,588,Major Violations
31787,5,3,654,Minor Violations
5066,4,0,632,Clean
23975,1,1,746,Clean
87985,0,3,778,Clean
11522,4,1,803,Minor Violations
76426,0,1,833,DUI
70722,5,0,714,DUI
89168,5,0,832,Major Violations
50260,4,1,837,Accident
60241,1,2,843,Minor Violations
48388,4,3,705,Accident
81745,4,3,674,Major Violations
72527,3,1,529,Clean
17426,4,3,814,Clean
30707,3,0,824,Major Violations
73516,2,0,653,Major Violations
14355,3,1,612,Minor Violations
15719,4,2,626,Major Violations
73382,3,3,711,DUI
55774,5,3,544,DUI
90872,2,1,586,DUI
57994,4,0,687,Clean
13661,0,2,646,Major Violations
22264,2,3,663,Clean
75108,3,3,542,Minor Violations
14237,3,3,544,Clean
60155,4,3,665,Clean
48646,5,2,693,Major Violations
3698,1,3,714,DUI
24916,5,2,656,DUI
70972,0,0,625,Clean
68740,0,1,686,Clean
68532,5,1,842,Clean
57698,2,2,681,Clean
77942,5,2,653,Major Violations
96783,5,3,799,DUI
70537,0,2,669,Major Violations
75143,5,1,687,Major Violations
4310,2,3,674,Minor Violations
57291,0,0,552,Accident
32475,3,1,836,DUI
6945,2,0,813,DUI
41301,4,1,831,Major Violations
5268,3,1,647,Clean
38167,0,1,761,Clean
66564,3,2,798,Major Violations
13836,0,2,773,Clean
62105,0,2,807,DUI
76877,1,3,755,Clean
70012,4,0,804,Accident
32503,2,0,509,Minor Violations
31838,5,1,771,Clean
81657,1,3,747,Clean
3496,0,0,548,Major Violations
10006,3,1,571,DUI
39367,4,2,687,Major Violations
23724,4,1,606,Clean
78329,4,0,835,Clean
33182,0,0,663,Minor Violations
70004,3,3,833,DUI
62997,4,0,760,Major Violations
85564,5,3,713,Clean
34264,0,1,745,Major Violations
31627,3,3,633,Major Violations
11696,0,1,719,DUI
14309,0,0,734,Major Violations
78097,0,3,764,Clean
32546,4,1,525,Clean
93019,4,2,585,Minor Violations
12656,5,2,801,Clean
21664,1,1,630,Accident
63487,5,2,657,Accident
82129,2,3,570,Minor Violations
81099,4,1,503,Accident
49739,3,3,752,Minor Violations
4701,4,0,572,Clean
20593,1,0,621,Accident
14783,4,1,598,Clean
53200,1,3,706,DUI
88643,3,3,649,Accident
94908,1,3,746,Clean
90675,0,3,701,DUI
33219,5,0,581,Accident
61241,3,0,703,Clean
68653,4,3,515,DUI
90687,4,0,554,Accident
36619,0,2,697,DUI
43825,3,2,584,Accident
34935,5,3,506,Clean
36798,4,2,646,Clean
2363,0,1,810,Minor Violations
87377,4,0,745,Accident
65795,1,0,799,DUI
37269,0,0,770,Clean
53373,4,3,578,Major Violations
12093,4,2,624,Major Violations
79691,3,3,628,Major Violations
45273,4,1,826,Accident
28826,0,2,580,DUI
75855,0,1,602,Minor Violations
66150,0,1,779,DUI
66012,2,1,722,Clean
62900,4,1,749,Major Violations
75246,4,3,673,Minor Violations
54665,5,1,729,Minor Violations
25628,3,1,657,Major Violations
77993,0,3,733,Minor Violations
86377,0,2,625,Clean
83829,4,2,731,DUI
81599,1,0,653,Major Violations
5276,5,2,535,Clean
56674,3,3,534,DUI
62908,3,2,607,Clean
34483,0,3,574,Major Violations
12214,5,0,514,Clean
77511,0,1,809,Clean
64791,0,0,838,Clean
80755,0,1,723,Major Violations
77321,3,0,667,DUI
64910,0,2,831,Clean
4999,0,0,833,DUI
42515,0,0,577,Clean
75701,2,1,535,Clean
68527,5,3,639,DUI
62528,2,1,764,Major Violations
34617,1,3,662,Major Violations
96544,4,3,651,Accident
32464,2,3,503,Major Violations
92112,0,3,638,DUI
23984,4,2,600,Major Violations
76787,0,1,600,Clean
89498,0,1,562,DUI
85226,1,3,671,Major Violations
19805,4,2,636,Minor Violations
64096,2,0,561,Major Violations
94475,0,3,734,DUI
31170,3,1,756,Minor Violations
61315,4,0,664,DUI
13238,2,1,663,Clean
98288,0,3,793,Minor Violations
3263,4,3,647,Minor Violations
45134,5,1,684,Clean
15868,1,0,815,DUI
92311,0,3,553,Major Violations
95844,4,2,833,Clean
33959,3,3,749,DUI
44653,5,0,550,Accident
88813,0,1,583,Major Violations
16819,0,2,716,Accident
83808,1,1,655,Major Violations
23090,1,1,822,Clean
12382,3,2,645,Clean
85545,4,3,721,Clean
49246,4,3,752,Minor Violations
89085,0,3,793,DUI
73012,4,1,725,Minor Violations
97902,3,3,713,Minor Violations
21881,1,0,720,Clean
28840,2,1,578,Major Violations
91950,4,1,683,Minor Violations
84933,3,1,512,DUI
46812,2,1,517,Major Violations
86154,3,3,644,DUI
25141,5,2,633,Minor Violations
93239,3,1,686,Minor Violations
31578,5,1,529,Clean
78666,3,1,577,Major Violations
69760,4,1,696,Clean
85447,1,2,678,Accident
90381,0,2,748,Clean
64344,5,2,752,Minor Violations
10313,3,1,841,DUI
89345,5,3,755,Minor Violations
44120,4,2,722,Major Violations
94684,0,3,621,Accident
87672,0,3,709,DUI
52195,3,0,646,DUI
74668,4,1,611,Major Violations
38233,3,2,692,Accident
91787,0,0,699,Clean
45618,4,0,548,DUI
19718,0,1,772,DUI
33679,0,3,510,Accident
99133,3,3,735,Major Violations
1908,0,3,514,Major Violations
5607,1,3,546,Major Violations
63187,5,3,808,Clean
68749,4,3,597,Major Violations
47253,3,2,657,Major Violations
10461,3,1,750,Minor Violations
22067,4,0,842,Major Violations
4138,0,2,530,Clean
73587,4,3,727,Accident
24316,0,1,723,Major Violations
60716,2,1,839,DUI
70989,3,1,821,Accident
81365,5,1,587,Minor Violations
66301,1,2,685,Major Violations
35942,4,0,519,Clean
34614,1,3,645,DUI
22629,5,0,558,Major Violations
89551,3,0,535,Clean
67651,0,2,727,DUI
37211,0,3,537,Minor Violations
11611,3,1,604,Major Violations
97132,2,2,753,DUI
88396,1,1,601,DUI
62723,0,0,625,Accident
73391,1,1,623,DUI
74990,5,2,657,DUI
36941,4,0,845,Clean
66868,3,1,660,Clean
68813,3,2,552,Clean
22844,1,1,668,Clean
9465,0,0,662,Clean
85649,1,1,590,Clean
64396,4,3,753,Accident
73342,4,1,614,Major Violations
35909,1,1,514,Clean
43352,5,2,755,Minor Violations
10650,4,2,668,Accident
85049,3,2,660,Accident
79240,5,0,539,Minor Violations
44630,3,2,736,Accident
27953,1,3,801,Clean
46948,0,3,638,DUI
89393,0,2,754,Major Violations
12307,4,1,605,Accident
84735,0,2,560,Accident
68613,0,3,553,Minor Violations
96165,3,1,692,Clean
44386,4,2,840,Major Violations
82145,1,1,645,Minor Violations
23143,5,2,602,Clean
33952,0,3,809,DUI
88411,3,3,563,Clean
21562,2,1,632,Accident
35184,1,2,616,Major Violations
13627,4,3,718,DUI
28556,1,1,837,Minor Violations
20536,3,3,834,Major Violations
66649,3,0,622,Major Violations
22857,5,1,807,Clean
46457,1,2,587,Clean
56391,3,0,603,Accident
65112,2,1,779,Major Violations
24277,3,3,525,DUI
16604,2,3,643,DUI
84410,1,2,843,DUI
2792,3,3,824,Clean
82529,2,1,534,Accident
77115,4,1,832,DUI
95373,3,3,640,Major Violations
28065,0,2,821,Accident
91406,0,2,734,DUI
72290,2,3,525,DUI
42069,5,1,693,DUI
9671,3,2,624,Major Violations
33165,1,3,681,Major Violations
43726,0,0,836,Clean
33430,4,0,705,Clean
18070,4,1,593,DUI
66005,3,1,636,Clean
5388,0,3,565,Accident
3681,0,2,570,Minor Violations
3917,4,2,662,Clean
62315,1,0,837,Clean
14853,3,1,708,Major Violations
68043,2,1,683,DUI
2760,1,1,716,Minor Violations
96372,1,3,680,Major Violations
86880,0,3,607,Major Violations
60298,5,1,819,Accident
72377,5,1,513,Major Violations
89749,3,3,832,Major Violations
26837,1,0,834,Clean
65787,3,0,784,Minor Violations
79321,4,3,751,DUI
89639,5,0,836,Major Violations
97235,3,3,802,Clean
37857,1,1,580,Clean
31283,5,3,743,Clean
63545,1,2,808,Clean
16752,0,0,718,DUI
52247,0,3,803,Major Violations
48501,0,1,509,Minor Violations
12304,4,2,806,Clean
41743,4,1,715,Clean
92218,4,0,533,Clean
32124,4,0,713,Major Violations
94634,1,0,568,Major Violations
44020,0,1,670,Clean
99200,0,3,625,Clean
79933,4,0,529,Clean
37089,4,3,689,DUI
2528,1,1,514,DUI
94853,2,1,606,Accident
19932,3,3,631,Accident
77952,4,2,613,Major Violations
11061,1,3,797,DUI
49531,0,3,623,Clean
93377,5,2,634,DUI
67127,4,3,575,Accident
70240,1,1,828,DUI
81655,4,3,605,DUI
72450,3,1,587,Accident
65545,0,1,783,Minor Violations
62234,5,3,802,Major Violations
95343,4,2,787,DUI
71286,3,3,845,DUI
75535,2,1,702,Accident
65943,1,3,717,Clean
87392,1,2,661,Major Violations
3213,4,3,580,Clean
97911,3,0,593,Minor Violations
47069,5,3,774,Major Violations
2176,4,1,729,Major Violations
10583,0,0,538,Minor Violations
89554,4,2,837,Major Violations
78457,1,1,684,Major Violations
63010,5,3,758,Clean
81945,5,2,665,Accident
16967,2,2,539,Clean
78718,3,2,772,Clean
66231,4,3,795,DUI
80203,2,1,838,Clean
92929,1,3,508,Minor Violations
11831,4,0,764,Clean
54555,1,1,654,DUI
48887,5,3,800,DUI
52210,3,3,793,Major Violations
60794,0,3,555,Accident
4170,1,2,731,Major Violations
59200,0,1,535,Accident
17751,4,2,537,Accident
33195,5,0,790,DUI
25787,1,1,634,Major Violations
92773,1,2,535,Clean
16710,1,0,805,DUI
30031,0,1,696,Accident
170,0,0,800,Accident
58750,3,2,591,Clean
64347,0,0,625,Accident
60439,4,3,648,Accident
60747,3,3,844,DUI
59306,3,2,573,Accident
48929,4,0,706,Accident
89290,3,0,806,Minor Violations
81866,3,2,807,Clean
4995,0,3,700,Minor Violations
71910,5,2,562,Major Violations
84742,3,1,654,Clean
70719,1,3,659,Accident
13202,1,1,650,Minor Violations
24368,0,2,530,Major Violations
4003,4,2,556,Major Violations
87668,4,3,635,Minor Violations
90697,3,0,681,Accident
56316,0,3,668,Clean
34113,0,0,786,Major Violations
12915,4,1,730,Major Violations
70804,0,3,570,Clean
63028,5,3,778,DUI
41489,1,2,780,Clean
2959,4,0,638,Clean
31192,0,2,724,Minor Violations
39210,0,3,735,Clean
18558,4,3,545,Major Violations
78198,0,2,544,Accident
66968,5,2,641,Accident
3820,0,2,635,Minor Violations
87843,1,1,801,Minor Violations
56237,4,0,624,Clean
4062,4,3,681,Major Violations
89515,3,1,841,Clean
37246,3,3,761,Accident
27348,4,3,820,Clean
6095,1,1,797,Clean
87197,0,1,612,Clean
89534,2,3,707,Major Violations
75080,4,3,798,Accident
10898,0,1,627,Clean
89098,3,0,843,Major Violations
30417,5,2,833,Accident
64975,0,3,633,Clean
36384,2,3,666,Accident
87615,3,3,644,Major Violations
43435,5,3,591,Clean
37851,2,1,803,Major Violations
54722,1,3,806,Minor Violations
96193,3,2,577,Minor Violations
89646,4,2,552,Major Violations
79124,3,1,845,Major Violations
5367,1,3,653,DUI
5324,3,3,589,Minor Violations
91448,4,1,537,DUI
78411,3,2,647,DUI
37089,0,2,603,Clean
65853,5,0,501,Clean
9789,4,3,567,DUI
62348,1,3,715,Clean
41849,5,3,566,Minor Violations
8736,3,0,743,Major Violations
9721,1,2,748,Accident
64338,4,0,694,Accident
65183,0,2,509,Clean
70443,5,0,655,Major Violations
33888,3,3,581,Major Violations
88938,3,1,644,Major Violations
63745,5,0,608,Accident
65786,0,0,587,Accident
78309,0,1,803,Clean
68984,5,0,714,Accident
71218,1,2,812,Minor Violations
32951,1,3,805,Major Violations
90500,5,1,695,Major Violations
89506,4,1,504,Minor Violations
30658,5,0,575,DUI
80321,3,0,610,DUI
73339,3,1,670,Minor Violations
62617,3,2,645,Accident
37230,5,0,562,DUI
968,1,2,689,Clean
70833,5,1,727,Minor Violations
35197,1,0,828,Major Violations
25532,1,3,662,Major Violations
15806,3,2,588,Accident
30105,5,1,808,Clean
87378,3,3,672,Minor Violations
77736,5,3,806,DUI
87929,0,3,755,Clean
64304,3,2,539,DUI
37325,0,3,761,Accident
85108,2,0,534,DUI
23021,4,1,736,Major Violations
51445,4,3,514,Major Violations
35393,2,3,556,Minor Violations
70185,3,1,653,Clean
5349,0,1,652,Clean
79277,4,2,633,Major Violations
68024,1,1,532,Clean
5325,0,2,672,Accident
2570,2,2,590,Clean
32329,3,1,680,Major Violations
52579,3,2,709,Clean
40205,3,1,757,Major Violations
27958,1,2,803,Clean
85014,5,1,571,DUI
80533,0,1,531,Major Violations
33107,0,3,824,Clean
88283,3,1,718,Accident
3558,0,2,831,Clean
58190,3,1,710,Major Violations
83335,1,0,749,Accident
50569,4,2,701,DUI
3286,0,3,601,Clean
84766,5,1,628,Minor Violations
3805,0,0,586,Major Violations
49980,0,0,836,DUI
55689,0,1,723,Accident
87579,5,2,599,DUI
44793,0,3,535,Major Violations
15378,3,0,723,Clean
10695,4,1,675,Accident
45308,0,1,728,Accident
84945,1,3,530,Clean
62052,1,0,563,DUI
45061,1,1,761,Clean
15210,2,1,655,Major Violations
6407,1,3,600,DUI
15114,4,2,624,Clean
74317,3,0,645,DUI
64802,5,0,649,Clean
23645,3,0,656,Clean
51359,4,3,652,Minor Violations
91406,2,1,842,DUI
55475,5,2,733,DUI
5418,4,3,654,Clean
21922,3,3,571,Minor Violations
62046,5,1,803,Clean
17719,0,3,684,Accident
36532,3,3,643,Minor Violations
70940,2,3,736,Clean
26931,5,1,836,Clean
63167,4,2,621,DUI
58892,3,3,535,DUI
7155,2,1,581,Major Violations
77816,3,3,516,DUI
12110,4,1,710,Accident
59001,4,3,507,DUI
15765,0,3,508,Major Violations
81995,1,3,698,DUI
63408,4,3,628,Clean
39702,5,1,554,DUI
67569,4,2,630,Major Violations
74527,4,2,752,Minor Violations
96406,3,3,536,DUI
28312,3,3,756,Accident
73517,4,0,727,Minor Violations
87746,0,1,602,Clean
72077,1,1,751,Accident
41226,3,1,582,DUI
97341,1,3,732,Major Violations
90202,0,3,743,Clean
50104,3,3,511,Major Violations
61634,4,0,612,Accident
9776,3,2,757,Major Violations
36000,5,1,520,Clean
54146,0,2,607,Clean
60823,3,3,581,Minor Violations
64542,5,3,752,Clean
35006,3,1,560,Clean
51697,4,1,543,Clean
95067,5,3,649,Clean
89419,0,1,554,Clean
4383,0,1,651,DUI
61474,4,3,756,Clean
76000,2,2,631,Major Violations
53796,3,2,542,Major Violations
14984,4,3,570,DUI
77245,5,1,838,Minor Violations
81970,5,2,794,Major Violations
44514,4,1,705,Minor Violations
32304,3,2,585,Minor Violations
49556,4,3,841,Major Violations
86581,4,2,620,Clean
86538,4,0,665,Accident
67620,5,2,730,Clean
86919,0,1,575,DUI
16411,0,1,699,Major Violations
60780,5,0,675,Clean
21181,4,2,534,Minor Violations
78379,1,3,643,Accident
1362,3,0,728,Clean
81358,0,2,752,Clean
29838,3,1,576,Minor Violations
13059,2,3,697,Accident
35949,3,3,639,Clean
73431,1,0,761,Clean
69945,3,1,578,DUI
21088,1,2,761,Clean
88326,1,2,771,DUI
28971,4,2,711,Minor Violations
52156,1,3,697,Clean
62479,3,0,596,Minor Violations
59900,1,1,556,DUI
24260,3,2,646,DUI
74918,0,0,735,Clean
67284,4,0,787,Clean
77304,1,1,832,Major Violations
33413,4,1,692,DUI
26868,0,3,756,Accident
90409,2,0,707,Clean
87537,3,1,648,Clean
52936,4,0,838,DUI
80431,4,3,765,DUI
69602,3,3,825,Clean
44425,5,2,650,Accident
11269,3,3,732,DUI
32727,5,1,753,Major Violations
66550,4,2,553,Clean
59029,1,3,560,Accident
75318,3,1,744,Accident
20502,5,3,531,Minor Violations
22144,3,2,520,Accident
79305,4,3,671,Major Violations
37788,3,0,671,Major Violations
38066,4,2,849,Accident
9390,0,3,746,Minor Violations
66154,2,0,837,Major Violations
91105,3,1,584,Clean
89567,4,3,677,Minor Violations
31223,2,1,793,Accident
87482,3,1,660,Accident
87054,0,3,837,Clean
28386,1,3,817,Minor Violations
70471,0,0,666,Minor Violations
76908,3,0,756,DUI
95275,0,1,834,DUI
89068,4,0,793,Clean
64282,4,0,806,DUI
66022,4,2,545,DUI
68217,4,3,541,Clean
98573,0,3,518,DUI
4841,4,2,542,Minor Violations
51870,3,3,716,Minor Violations
66112,5,3,850,DUI
35780,0,0,767,Minor Violations
2422,0,1,711,Accident
45861,3,0,614,Major Violations
26308,1,1,717,Major Violations
65520,4,2,656,Major Violations
74284,4,1,796,DUI
3825,3,0,721,DUI
72892,3,3,508,Major Violations
92297,1,0,734,DUI
68435,0,3,534,Clean
43072,2,3,842,DUI
67608,5,0,555,DUI
41510,4,1,760,Clean
94365,3,0,742,DUI
90386,5,3,708,Major Violations
89715,4,2,613,Clean
32031,3,3,516,DUI
10783,3,3,627,Major Violations
48322,5,2,514,Minor Violations
61286,0,2,840,DUI
86477,1,2,649,Clean
86766,4,2,754,Accident
37994,2,1,526,Clean
81306,1,3,722,Accident
54487,0,0,744,Accident
13984,0,0,743,Clean
45971,0,3,584,Minor Violations
50785,0,0,511,Clean
69697,4,0,805,Accident
95253,4,3,661,Major Violations
59321,5,1,805,Clean
27305,1,3,685,Clean
4035,3,1,813,Major Violations
9980,4,3,733,Major Violations
16197,0,3,658,Major Violations
18970,1,1,545,Major Violations
85564,4,0,590,DUI
48899,0,0,775,Major Violations
74854,3,2,705,Major Violations
87248,3,2,535,DUI
16869,1,1,580,DUI
34824,4,3,796,Accident
76514,2,1,635,Minor Violations
8366,1,3,786,Minor Violations
56168,0,1,647,Clean
89858,3,3,666,Minor Violations
43701,5,0,540,Minor Violations
52867,5,0,608,Accident
73141,2,2,834,DUI
